,A_adcl,B_adcl,C_adcl,D_adcl,E_adcl,A_edpl,B_edpl,C_edpl,D_edpl,E_edpl,A_mindistl,B_mindistl,C_mindistl,D_mindistl,E_mindistl,A_prichness,B_prichness,C_prichness,D_prichness,E_prichness,community,sourceSeq,seqID,organism,ncbi_tax_id,multiplicity,B_adcl_log,C_adcl_log,D_adcl_log,E_adcl_log
505,0.19412,0.097577,0.17946700000000002,0.287096,0.215959,0.054320000000000014,0.00723254,0.0627813,0.012352600000000002,0.054546400000000016,8.621875e-06,0.007473980354329998,0.0548954182647,0.052536391774900014,0.0065805806459700005,8.0,3.0,3.0,4.0,11.0,CC11CM93,AB649276.1.1495,CC11CM93SCR7bacf71f32eb41e588aaaf0a6b0c89fb,[Clostridium] propionicum,1506577,128,-1.0106480876160997,-1.0106480876160997,-1.0106480876160997,-1.0106480876160997
506,8e-06,0.08744,0.04897,0.296742,0.116699,0.0,0.0279065,0.00585806,0.00421386,0.0262953,8.16381835938e-06,6.80849609375e-06,0.00436830690246,0.0428897733987,8.12546386719e-06,1.0,7.0,3.0,3.0,11.0,CC11CM41,NR_115345.1,CC11CM41SCR139e297ffd9b4a12912ef0a4a486b9a2,[Clostridium] alkalicellulosi,320502,273,-1.0582848843154609,-1.0582848843154609,-1.0582848843154609,-1.0582848843154609
507,0.022143,0.064401,0.064964,0.071435,0.241771,0.0238763,0.0161244,0.00155365,0.0239111,0.0,5.6508544921900006e-06,5.96940917969e-06,9.30771484375e-06,0.022627988780400003,0.241771342505,9.0,7.0,3.0,3.0,1.0,CC11CM58,CELP01000805.3695.5201,CC11CM58SCR7f3b9b4017c14f8d8b4f658f98b940ce,Bacteroides uniformis,820,514,-1.191100645443345,-1.191100645443345,-1.191100645443345,-1.191100645443345
508,0.093214,0.139596,0.221419,0.243816,0.090336,0.00144128,0.0515301,0.0828243,0.0509468,0.0149831,6.39638671875e-06,0.025800792765900003,0.0125498124945,5.9995239257800015e-06,5.03215332031e-06,3.0,8.0,11.0,10.0,7.0,CC11CM93,ABEZ02000014.123.1613,CC11CM93SCR9d346e4f9f6445888dcb5f72fc77dd21,Intestinibacter bartlettii,445973,2,-0.855123914789114,-0.855123914789114,-0.855123914789114,-0.855123914789114
509,9e-06,8e-06,6e-06,0.065152,8e-06,0.0,0.0,0.0,0.0330136,0.0,9.46661376953e-06,8.12194824219e-06,5.63806152344e-06,5.5433227539099995e-06,8.00920667079e-06,1.0,1.0,1.0,9.0,1.0,CC11CM7,HQ428099.1.1438,CC11CM7SCR9e1b8671778948809228342155e226b9,Turicibacter sanguinis,154288,1,-5.045757490560675,-5.045757490560675,-5.045757490560675,-5.045757490560675
510,0.141714,0.150463,0.097512,0.157631,0.26361100000000004,0.0579309,0.0780545,0.0276767,0.0,0.07764539999999999,5.645649999999999e-07,5.12719726562e-06,8.19885253906e-06,0.157631412454,5.348828125e-06,12.0,20.0,8.0,1.0,11.0,CC11CM69,AB698912.1.1514,CC11CM69SCR4a34e6cda52c479bbe7e5d8cdddf58cc,Fusicatenibacter saccharivorans,1150298,92,-0.8225673968911734,-0.8225673968911734,-0.8225673968911734,-0.8225673968911734
511,7.000000000000002e-06,6e-06,0.070174,0.124584,0.088937,0.042439300000000006,0.0298469,7.292589999999999e-06,0.0679839,0.016296,6.09890136719e-06,5.5962036132800005e-06,5.8648376464800014e-06,5.801342773440001e-06,5.03215332031e-06,9.0,5.0,3.0,13.0,7.0,CC11CM3,AY850120.1.1401,CC11CM3SCRb8e3edc05a1d485fbd7fe42b5b8dda92,Dialister propionicifaciens,308994,1775,-5.154901959985743,-5.154901959985743,-5.154901959985743,-5.154901959985743
512,7.000000000000002e-06,6e-06,8e-06,0.123029,0.04854,0.0150958,0.0132389,0.0,0.00854708,0.00786148,5.06286621094e-06,5.1456787109400005e-06,7.6159912109399996e-06,8.20593261719e-06,5.348828125e-06,7.0,3.0,1.0,3.0,9.0,CC11CM11,KF149713.1.1344,CC11CM11SCR87f6e4e4fbc4471c980e63e49d4ec55c,Leuconostoc lactis,1246,2,-5.154901959985743,-5.154901959985743,-5.154901959985743,-5.154901959985743
513,6e-06,0.054769000000000005,0.015243,0.07471900000000001,0.229919,0.0,0.0,0.0,0.0491466,0.0,6.23859863281e-06,0.0547687171959,0.0152429620964,0.00982770057241,0.229919406976,1.0,1.0,1.0,5.0,1.0,CC11CM76,NR_041508.1,CC11CM76SCR382e494024c041b38181eef63014fa70,Barnesiella viscericola,397865,107,-1.2614572590712148,-1.2614572590712148,-1.2614572590712148,-1.2614572590712148
514,1e-06,1e-06,1e-05,0.016881,0.060412,0.0903122,0.08764019999999999,0.055634900000000015,0.0,0.0105536,5.645649999999999e-07,5.56275e-07,5.1964e-07,0.016880719676,7.419555664060001e-06,20.0,20.0,19.0,1.0,5.0,CC11CM31,NR_132596.1,CC11CM31SCR89668c3847a14ac68ce6153f272e8b53,Klebsiella alba,415850,127,-5.698970004336019,-5.698970004336019,-5.698970004336019,-5.698970004336019
515,0.157506,0.098644,0.111267,0.07512200000000001,0.286964,0.0424756,0.0806018,0.000334848,0.0,0.101917,6.2687133789099995e-06,7.677001953130001e-06,0.111266794543,0.0751218155567,5.03215332031e-06,7.0,7.0,2.0,1.0,11.0,CC11CM65,AGEL01000006.617172.618690,CC11CM65SCRb0983e0557b245b9bbb60bcc93d11e4d,Stomatobaculum longum,796942,22,-1.0059249228541731,-1.0059249228541731,-1.0059249228541731,-1.0059249228541731
516,8e-06,0.048557,0.06117,0.138151,0.031848,0.0,0.00482784,0.014517,0.00728066,0.00144573,8.27924804687e-06,8.385546875e-06,7.54252929688e-06,8.20593261719e-06,5.42806396484e-06,1.0,9.0,8.0,3.0,4.0,CC11CM8,GQ456229.1.1419,CC11CM8SCRf8ff8680c8ae436094c6e9543671bce3,Streptococcus danieliae,747656,2623,-1.313739209223804,-1.313739209223804,-1.313739209223804,-1.313739209223804
517,9e-06,1e-05,0.21874,0.198498,0.294593,0.0,0.0,0.0878357,0.0444123,0.0349538,8.88232421875e-06,9.525817871089999e-06,5.97946289063e-06,6.19445800781e-06,0.0209274862522,1.0,1.0,12.0,5.0,7.0,CC11CM28,NR_133689.1,CC11CM28SCR50605fd3157b41f5b2c39f3be6bf33e4,Aestuariispira insulae,1461337,1293,-4.958607314841775,-4.958607314841775,-4.958607314841775,-4.958607314841775
518,1e-06,1e-06,1e-05,0.01707,0.06067,0.0948248,0.0883433,0.05790790000000001,0.0,0.0113999,5.645649999999999e-07,5.56275e-07,5.1964e-07,0.0170697650676,7.419555664060001e-06,20.0,20.0,19.0,1.0,5.0,CC11CM74,JQ682636.1.1466,CC11CM74SCR2fe3664767364bb8a442b9b3dee50ed6,Enterobacter soli,885040,88,-5.698970004336019,-5.698970004336019,-5.698970004336019,-5.698970004336019
519,5e-06,7.000000000000002e-06,0.02077,0.082565,0.233799,0.0,0.0,0.0,0.0234662,0.0,5.13397216797e-06,7.38061523438e-06,0.0207701097556,0.024817252325900003,0.233798867438,1.0,1.0,1.0,3.0,1.0,CC11CM64,EU136693.1.2184,CC11CM64SCRad8c020a307f4ef7b2b5be0e7bc0f6c8,Bacteroides nordii,291645,827,-5.096910013008056,-5.096910013008056,-5.096910013008056,-5.096910013008056
520,9e-06,7.000000000000002e-06,0.306925,0.245826,0.218715,0.0,0.0,0.106573,0.0661154,0.0673072,8.5009765625e-06,6.9786071777300014e-06,5.23969726562e-06,6.52707519531e-06,0.00168289787532,1.0,1.0,20.0,13.0,12.0,CC11CM50,AB036759.1.1480,CC11CM50SCRd391f8f041154f78819f7e52acb11744,Pseudoramibacter alactolyticus,113287,8,-5.096910013008056,-5.096910013008056,-5.096910013008056,-5.096910013008056
521,8e-06,6e-06,0.32871500000000003,0.048981,0.109492,0.0,0.000427965,0.08658210000000001,0.00689463,0.0,7.593322753910001e-06,6.14566040039e-06,5.0537109375e-06,6.40389404297e-06,0.109492294527,1.0,3.0,13.0,3.0,1.0,CC11CM13,AB034799.1.1494,CC11CM13SCRa6b667e338b44af3b8bd51cc8a0f5742,Porphyromonas canis,108058,345,-5.154901959985743,-5.154901959985743,-5.154901959985743,-5.154901959985743
522,5e-06,0.117875,0.065708,0.072034,0.241848,0.00332157,0.027543900000000003,0.00129892,0.0251171,0.0,5.43271484375e-06,0.0128899697987,9.30771484375e-06,0.0239417146081,0.241847944266,9.0,8.0,3.0,3.0,1.0,CC11CM77,AB247142.1.1488,CC11CM77SCR1c1564d23490426c8d7ca7a0b87ba112,Bacteroides uniformis,820,1043,-0.9285746099056037,-0.9285746099056037,-0.9285746099056037,-0.9285746099056037
523,8e-06,8e-06,0.032732,0.138729,0.030171,0.0185425,0.0168322,0.0,0.00612865,9.79103e-05,6.2806030273400004e-06,5.80427246094e-06,0.0327321716106,8.20593261719e-06,0.030170642168400007,3.0,5.0,1.0,3.0,2.0,CC11CM7,AB212809.1.1543,CC11CM7SCR06022f6166a746028dfc6095f486bf36,Streptococcus orisuis,282078,647,-5.045757490560675,-5.045757490560675,-5.045757490560675,-5.045757490560675
524,5e-06,0.099829,0.099757,0.130492,0.271933,0.0,0.055436,0.028531,0.0,0.0465124,5.41810913086e-06,5.12719726562e-06,8.19885253906e-06,0.130491637489,5.348828125e-06,1.0,19.0,9.0,1.0,9.0,CC11CM18,NR_116747.1,CC11CM18SCRe9dcfb5bc2c64b2196b2d22dbbad184a,Ruminococcus faecis JCM 15917,1298596,1949,-1.0007389288868995,-1.0007389288868995,-1.0007389288868995,-1.0007389288868995
525,7.000000000000002e-06,8e-06,0.32871500000000003,0.076673,0.134632,7.5967e-05,0.0,0.00833469,0.0365652,0.0,6.76770019531e-06,7.500805664060001e-06,5.0537109375e-06,6.40389404297e-06,0.13463220329000006,3.0,1.0,13.0,5.0,1.0,CC11CM20,ACNN01000021.414.1888,CC11CM20SCRa55f6504880b4b189e2d2a32135bf866,Porphyromonas endodontalis,553175,269,-5.045757490560675,-5.045757490560675,-5.045757490560675,-5.045757490560675
526,6e-06,1e-05,0.249521,0.277821,0.21667600000000006,0.0,0.0,0.25866100000000003,0.0687481,0.028722300000000006,5.8759460449199986e-06,9.99438476563e-06,7.537866210939999e-06,5.57038574219e-06,0.0184693116144,1.0,1.0,7.0,20.0,15.0,CC11CM50,CCDQ010000005.84258.85749,CC11CM50SCR319ae417259647d3a8015522d070671a,Akkermansia muciniphila,239935,211,-4.958607314841775,-4.958607314841775,-4.958607314841775,-4.958607314841775
527,6e-06,0.030661,7.000000000000002e-06,0.121131,0.023365,0.0111621,7.98146e-06,0.00062659,0.00918638,0.0,5.540625e-06,5.65234375e-06,5.76616210937e-06,8.20593261719e-06,0.023365109033400003,7.0,3.0,3.0,3.0,1.0,CC11CM98,KC569567.1.1426,CC11CM98SCR375bf9a95354425ebe19c98ea2525948,Streptococcus constellatus,76860,1246,-1.5133995206937987,-1.5133995206937987,-1.5133995206937987,-1.5133995206937987
528,0.072474,0.056009,0.07014,0.066374,0.243881,0.05649360000000001,0.06406709999999999,0.000508312,0.00441798,0.0,7.8853515625e-06,7.9919921875e-06,9.30771484375e-06,0.00432633679135,0.243880606153,9.0,10.0,3.0,3.0,1.0,CC11CM26,AGXF01000001.587.2103,CC11CM26SCR8726580495bf46589dd21728c75488c2,Bacteroides caccae,997873,1131,-1.2517344273312592,-1.2517344273312592,-1.2517344273312592,-1.2517344273312592
529,8e-06,0.112065,0.070325,0.078696,0.033437,0.034585500000000005,0.118302,0.08109119999999999,0.018700900000000003,0.0,5.645649999999999e-07,5.0864135742199995e-06,5.19482421875e-06,0.023239823692900004,0.0334366192322,20.0,20.0,18.0,3.0,1.0,CC11CM35,KF574953.1.1444,CC11CM35SCRdf7aea65098e4fca8b25459bb81ca51f,Abiotrophia defectiva,46125,98,-0.9505261291722702,-0.9505261291722702,-0.9505261291722702,-0.9505261291722702
530,0.043142,0.091679,0.150573,0.10228,0.266838,0.0,0.0,0.00616705,0.0,0.0745329,0.043142316311,0.0916786148574,8.31794433594e-06,0.102279920567,5.348828125e-06,1.0,1.0,3.0,1.0,11.0,CC11CM70,NR_102893.1,CC11CM70SCRb7c12c50156a4e12902e24e672d0469b,Butyrivibrio proteoclasticus,43305,26,-1.0377253953766852,-1.0377253953766852,-1.0377253953766852,-1.0377253953766852
531,5e-06,9e-06,0.020449,0.015330000000000003,0.032999,0.0271458,0.0262541,0.0,0.0422764,0.00338187,5.35263061523e-06,6.3232421875e-06,0.0204487399057,6.52707519531e-06,0.0329987173246,3.0,3.0,1.0,6.0,3.0,CC11CM21,NR_115886.1,CC11CM21SCRb6e7c49effbd4f0195490de8269e6694,Peptoniphilus olsenii,411570,2,-5.0,-5.0,-5.0,-5.0
532,6e-06,0.061876,0.087561,0.037073,0.250521,0.0297474,0.0141398,0.00413846,0.00527217,0.0,5.95974121094e-06,7.3731201171899994e-06,9.30771484375e-06,0.0257831867818,0.250521389372,3.0,4.0,3.0,3.0,1.0,CC11CM19,ADLF01000023.869.2380,CC11CM19SCRc2c21c01d0244f729e40b6affa82d3b7,Bacteroides oleiciplenus,742727,3261,-1.2084707504838084,-1.2084707504838084,-1.2084707504838084,-1.2084707504838084
533,7.000000000000002e-06,0.177225,0.264144,0.200001,0.286924,0.0,0.0196955,0.0287605,0.0194888,0.0463672,7.1891479492199995e-06,0.053426137121,6.1964721679699995e-06,0.0203323113786,5.348828125e-06,1.0,3.0,3.0,3.0,13.0,CC11CM53,NR_118554.1,CC11CM53SCR0e726ebd342f4792a27345b230780711,Intestinimonas butyriciproducens,1297617,18,-0.7514725644567793,-0.7514725644567793,-0.7514725644567793,-0.7514725644567793
534,0.009345,0.005443,0.144309,0.120665,0.071161,0.0,0.0,0.0366176,0.00214903,0.0,0.00934544105174,0.00544258274753,6.63276367187e-06,5.20693969727e-06,0.07116107902160003,1.0,1.0,15.0,3.0,1.0,CC11CM27,AJ748647.1.1457,CC11CM27SCR1cede5c8d00241a2bbf462e4a497ed35,Sutterella sanguinus,282125,2141,-2.264081883468703,-2.264081883468703,-2.264081883468703,-2.264081883468703
535,1e-06,6e-06,8e-06,0.130732,0.241839,0.0358209,0.0107292,0.0,0.0314954,0.0,5.645649999999999e-07,5.79974365234e-06,7.59289550781e-06,0.0314413274183,0.241839188892,15.0,5.0,1.0,3.0,1.0,CC11CM41,AY895200.1.1342,CC11CM41SCR9301037f71184da09d0b32c82d31b90d,Bacteroides thetaiotaomicron,818,878,-5.154901959985743,-5.154901959985743,-5.154901959985743,-5.154901959985743
536,6e-06,0.142869,0.172726,0.112628,0.075883,0.0,0.0221551,0.016697200000000002,0.131615,0.0200105,6.48270263672e-06,5.6734313964800014e-06,6.13928222656e-06,5.50299072266e-06,5.03215332031e-06,1.0,5.0,3.0,20.0,7.0,CC11CM19,EU096495.1.1449,CC11CM19SCR46053d35b15f41d781efec07b8d3fc5e,Veillonella magna,464322,150,-0.8450589552696727,-0.8450589552696727,-0.8450589552696727,-0.8450589552696727
537,9e-06,7.000000000000002e-06,0.293762,0.184704,0.117428,0.0,0.00128692,0.088841,0.0431059,0.0,8.746276855469997e-06,7.15090332031e-06,5.16989135742e-06,9.09658203125e-06,0.11742832553,1.0,3.0,20.0,11.0,1.0,CC11CM56,AB443949.1.1486,CC11CM56SCR39721af1681d4696942a7f176076fc62,Butyricimonas virosa,544645,12,-5.096910013008056,-5.096910013008056,-5.096910013008056,-5.096910013008056
538,0.014582,0.026949,0.057698,0.067842,0.244992,0.0063613,0.0131879,0.000538306,0.0237945,0.0,7.0130859375e-06,5.96940917969e-06,9.30771484375e-06,0.0233710763157,0.244992093151,7.0,7.0,3.0,3.0,1.0,CC11CM78,AB547646.1.1488,CC11CM78SCR8f00c061e70a4da7927d203eb7353c5f,Bacteroides rodentium,691816,1289,-1.5694412304772425,-1.5694412304772425,-1.5694412304772425,-1.5694412304772425
539,6e-06,9e-06,0.141798,0.120516,0.260624,0.00370813,0.0,0.0154178,0.0,0.0595886,5.72880249023e-06,8.935607910160001e-06,8.19885253906e-06,0.120515693272,5.348828125e-06,5.0,1.0,6.0,1.0,11.0,CC11CM46,NR_117867.1,CC11CM46SCR93d0e210090743c1a8f1440a057740dc,Blautia stercoris,871664,1907,-5.0,-5.0,-5.0,-5.0
540,6e-06,0.055892,0.014296,0.078327,0.2333,0.0,0.0,0.0,0.044770099999999986,0.0,6.23859863281e-06,0.0558915692162,0.0142959381615,0.0100142502325,0.233300117316,1.0,1.0,1.0,5.0,1.0,CC11CM99,CP007034.2723148.2724685,CC11CM99SCR36024f75587a470aabe9fa4a3989f731,Barnesiella viscericola,880074,2771,-1.2526425794433254,-1.2526425794433254,-1.2526425794433254,-1.2526425794433254
541,0.057797,0.03185,0.054973,0.273647,0.224109,0.0154861,0.00852619,0.0,0.00565049,0.0453304,5.54450683594e-06,7.72760009766e-06,0.0549733615451,0.00286999603502,5.03215332031e-06,7.0,3.0,1.0,5.0,11.0,CC11CM66,NR_117164.1,CC11CM66SCR2c086a78972e47b9ad3164412808213e,[Clostridium] hungatei,48256,189,-1.4968769279231602,-1.4968769279231602,-1.4968769279231602,-1.4968769279231602
542,7.000000000000002e-06,5e-06,6e-06,0.121126,0.096914,3.55075e-05,6.50993e-05,0.000266633,0.121135,0.040792400000000006,6.88598632813e-06,5.07739257812e-06,5.6401953125e-06,5.801342773440001e-06,5.42806396484e-06,2.0,5.0,3.0,18.0,13.0,CC11CM28,DQ003631.1.1486,CC11CM28SCR8b5bfd12cf2946a996bef507a8ce3f2a,Veillonella genomosp,29465,15,-5.221848749616356,-5.221848749616356,-5.221848749616356,-5.221848749616356
543,0.009345,0.005443,0.144309,0.120665,0.071161,0.0,0.0,0.0366176,0.00214903,0.0,0.00934544105174,0.00544258274753,6.63276367187e-06,5.20693969727e-06,0.07116107902160003,1.0,1.0,15.0,3.0,1.0,CC11CM26,AJ832129.1.1391,CC11CM26SCR6ee6e10c94be41b793f8e3751572634e,Sutterella morbirenis,293545,2323,-2.264081883468703,-2.264081883468703,-2.264081883468703,-2.264081883468703
544,8e-06,0.056387,0.177335,0.299563,0.285071,0.000127136,0.0,0.0,0.0250907,0.0669421,5.96129150391e-06,0.0563873060319,0.177334618214,6.52707519531e-06,5.348828125e-06,2.0,1.0,1.0,5.0,13.0,CC11CM18,EU541439.1.1500,CC11CM18SCR234c4bff7b7c43cf82c5cc62349577ca,Flavonifractor plautii,292800,53,-1.2488133089294233,-1.2488133089294233,-1.2488133089294233,-1.2488133089294233
545,5e-06,9e-06,0.128615,0.105837,0.258519,0.0143071,0.0,0.0112197,0.0,0.06811460000000001,5.1958984375e-06,8.935607910160001e-06,8.19885253906e-06,0.105836577964,5.348828125e-06,5.0,1.0,7.0,1.0,11.0,CC11CM8,NR_113270.1,CC11CM8SCR1d44c6d601d34048b9fea5eb4256d6ee,Blautia producta ATCC 27340 = DSM 2950,1121114,785,-5.0,-5.0,-5.0,-5.0
546,0.093214,0.139596,0.221419,0.243816,0.090336,0.00144128,0.0515301,0.0828243,0.0509468,0.0149831,6.39638671875e-06,0.025800792765900003,0.0125498124945,5.9995239257800015e-06,5.03215332031e-06,3.0,8.0,11.0,10.0,7.0,CC11CM92,ABEZ02000021.84162.85652,CC11CM92SCRbfd08e746cd64da79a983e8f69b7bc75,Intestinibacter bartlettii,445973,3,-0.855123914789114,-0.855123914789114,-0.855123914789114,-0.855123914789114
547,5e-06,7.000000000000002e-06,0.02077,0.082565,0.233799,0.0,0.0,0.0,0.0234662,0.0,5.13397216797e-06,7.38061523438e-06,0.0207701097556,0.024817252325900003,0.233798867438,1.0,1.0,1.0,3.0,1.0,CC11CM20,NR_043017.1,CC11CM20SCRda3d5e29e8ce4d6f9b78f05cb9bc8fb2,Bacteroides nordii,291645,1656,-5.096910013008056,-5.096910013008056,-5.096910013008056,-5.096910013008056
548,0.322536,0.251795,0.277094,0.218651,0.287244,0.138389,0.0,0.00716338,0.0347886,0.00120734,0.016679178782899998,0.0476429578727,0.0180520303597,0.019351948782400003,0.0734366947797,5.0,1.0,3.0,3.0,2.0,CC11CM52,AQOB01000013.872.2389,CC11CM52SCR54c02b44609f41029f7dcecfecd5f39f,Butyricicoccus pullicaecorum,580596,121,-0.5989511733215869,-0.5989511733215869,-0.5989511733215869,-0.5989511733215869
549,9e-06,8e-06,0.06643500000000001,0.180515,0.254178,0.0,0.0,0.00711485,0.0,0.0643395,8.73999023437e-06,7.534057617189999e-06,5.677734375e-06,0.18051467054900006,5.348828125e-06,1.0,1.0,6.0,1.0,11.0,CC11CM47,NR_133762.1,CC11CM47SCRdd177efd537343b7bd250b33a12b3a3c,Hungatella effluvii,1096246,13,-5.045757490560675,-5.045757490560675,-5.045757490560675,-5.045757490560675
550,0.014582,0.026949,0.057698,0.067842,0.244992,0.0063613,0.0131879,0.000538306,0.0237945,0.0,7.0130859375e-06,5.96940917969e-06,9.30771484375e-06,0.0233710763157,0.244992093151,7.0,7.0,3.0,3.0,1.0,CC11CM89,BAKJ01000105.14.1519,CC11CM89SCRd846b04c817d4104ae362d04cca5d970,Bacteroides rodentium,1236512,361,-1.5694412304772425,-1.5694412304772425,-1.5694412304772425,-1.5694412304772425
551,5e-06,6e-06,9e-06,0.123415,0.092343,0.0,0.0,9.19791e-05,0.0721387,0.017286000000000003,5.3770996093699996e-06,5.91663818359e-06,8.565441894530001e-06,5.801342773440001e-06,5.03215332031e-06,1.0,1.0,2.0,14.0,5.0,CC11CM0,JN713210.1.1526,CC11CM0SCRf811279ee40c406e9795ebc76e29a3d0,Dialister invisus,218538,954,-5.154901959985743,-5.154901959985743,-5.154901959985743,-5.154901959985743
552,6e-06,7.000000000000002e-06,0.03686,0.028347000000000008,0.24587,0.0,0.0,0.0269397,0.0053661,0.00196203,5.7147521972699986e-06,6.73089599609e-06,9.30771484375e-06,0.0164341631537,0.0331242637258,1.0,1.0,5.0,3.0,3.0,CC11CM47,AB510702.1.1486,CC11CM47SCRc64022fa719a4feeaf5654964d42c477,Bacteroides helcogenes,290053,1427,-5.096910013008056,-5.096910013008056,-5.096910013008056,-5.096910013008056
553,6e-06,5e-06,0.033421,0.028030000000000003,0.235805,0.0,0.0,0.222507,0.016080200000000003,0.0200234,5.95373535156e-06,5.12860107422e-06,0.0135373944588,0.0170131155364,5.348828125e-06,1.0,1.0,9.0,3.0,10.0,CC11CM28,AB331897.1.1481,CC11CM28SCR0ed2cf3540e64a32a8f4a28b93659118,Paraprevotella xylaniphila,454155,322,-5.221848749616356,-5.221848749616356,-5.221848749616356,-5.221848749616356
554,5e-06,9e-06,0.097792,0.180582,0.11337,0.0,0.0,0.000484242,0.0,0.0325183,5.0500793457e-06,9.2412109375e-06,6.2482421875e-06,0.18058202972800005,5.03215332031e-06,1.0,1.0,5.0,1.0,11.0,CC11CM68,FR733670.1.1511,CC11CM68SCR6c6f0a6c1dcd496694052883e4773ac2,Butyrivibrio crossotus,45851,74,-5.0,-5.0,-5.0,-5.0
555,8e-06,0.056387,0.177335,0.299563,0.285071,0.000127136,0.0,0.0,0.0250907,0.0669421,5.96129150391e-06,0.0563873060319,0.177334618214,6.52707519531e-06,5.348828125e-06,2.0,1.0,1.0,5.0,13.0,CC11CM0,EU541439.1.1500,CC11CM0SCR660eae0fe6f94d0b95e1bff8fc7a6ff5,Flavonifractor plautii,292800,102,-1.2488133089294233,-1.2488133089294233,-1.2488133089294233,-1.2488133089294233
556,1e-06,6e-06,8e-06,0.130732,0.241839,0.0358209,0.0107292,0.0,0.0314954,0.0,5.645649999999999e-07,5.79974365234e-06,7.59289550781e-06,0.0314413274183,0.241839188892,15.0,5.0,1.0,3.0,1.0,CC11CM47,ASSM01000017.952.2468,CC11CM47SCR0e9d8235c7774f64b3e1d54b9a4b533f,Bacteroides thetaiotaomicron,1235785,1738,-5.154901959985743,-5.154901959985743,-5.154901959985743,-5.154901959985743
557,6e-06,1e-05,0.249521,0.277821,0.21667600000000006,0.0,0.0,0.25866100000000003,0.0687481,0.028722300000000006,5.8759460449199986e-06,9.99438476563e-06,7.537866210939999e-06,5.57038574219e-06,0.0184693116144,1.0,1.0,7.0,20.0,15.0,CC11CM48,NR_074436.1,CC11CM48SCRc26c3b1a76b64737817853b295df1dfb,Akkermansia muciniphila,239935,315,-4.958607314841775,-4.958607314841775,-4.958607314841775,-4.958607314841775
558,8e-06,7.000000000000002e-06,0.032628,0.173368,0.120882,0.0,0.0,0.0060806,0.0,0.0484235,7.52069091797e-06,7.3439331054699985e-06,0.0114463054568,0.17336763167599994,5.03215332031e-06,1.0,1.0,6.0,1.0,11.0,CC11CM30,AB702934.1.1497,CC11CM30SCR1fd793fc8fae4099b65f77251ac2f8da,Clostridium fusiformis,69833,1031,-5.096910013008056,-5.096910013008056,-5.096910013008056,-5.096910013008056
559,1e-06,1e-06,1e-05,0.016881,0.060412,0.0903122,0.08764019999999999,0.055634900000000015,0.0,0.0105536,5.645649999999999e-07,5.56275e-07,5.1964e-07,0.016880719676,7.419555664060001e-06,20.0,20.0,19.0,1.0,5.0,CC11CM77,NR_132596.1,CC11CM77SCR44a91e43013c44d39f44157488312fa8,Klebsiella alba,415850,33,-5.698970004336019,-5.698970004336019,-5.698970004336019,-5.698970004336019
560,7.000000000000002e-06,0.209293,0.423586,0.249686,0.154305,0.00193957,0.00307254,0.0928917,0.0208088,0.0,6.93818359375e-06,0.0134691876889,5.0537109375e-06,9.07360839844e-06,0.154304931136,3.0,3.0,9.0,7.0,1.0,CC11CM57,NR_113151.1,CC11CM57SCR9830819d01744770bc027c5f439cbb66,Alistipes onderdonkii,328813,1658,-0.6792432217532479,-0.6792432217532479,-0.6792432217532479,-0.6792432217532479
